MM-DD-YYYY,HH:MM:SS.000,Temp,ADH11_Count,ALDHKI1_Count,ADH10_Count,ADH9_Count,WT14_Count,WT12_Count,WT13_Count,WT11_Count,WT10_Count,WT9_Count,ADH11_Start,ALDHKI1_Start,ADH10_Start,ADH9_Start,WT14_Start,WT12_Start,WT13_Start,WT11_Start,WT10_Start,WT9_Start,ADH11_Stop,ALDHKI1_Stop,ADH10_Stop,ADH9_Stop,WT14_Stop,WT12_Stop,WT13_Stop,WT11_Stop,WT10_Stop,WT9_Stop
7/18/2024,11:40:50 AM,23.5,8,12,6,25,186,0,0,402,392,416,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3998460,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3998497
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,417,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3998556,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3998598
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,418,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3998663,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3998693
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,419,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3998758,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3998794
7/18/2024,11:40:50 AM,23.5,8,12,6,25,186,0,0,402,392,420,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3998871,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3998895
7/18/2024,11:40:50 AM,23.5,8,12,6,25,186,0,0,402,392,421,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999379,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999415
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,422,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999485,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999515
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,423,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999583,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999625
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,424,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999697,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999727
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,425,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999791,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999845
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,426,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,3999910,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,3999952
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,427,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000018,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000048
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,428,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000135,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000165
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,429,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000237,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000279
7/18/2024,11:40:51 AM,23.5,8,12,6,25,186,0,0,402,392,430,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000345,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000375
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,431,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000445,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000487
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,432,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000552,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000594
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,433,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000661,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000715
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,434,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000828,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000859
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,435,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4000928,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4000970
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,436,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4001041,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4001071
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,437,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4001140,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4001177
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,438,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4001255,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4001285
7/18/2024,11:40:52 AM,23.5,8,12,6,25,186,0,0,402,392,439,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4001369,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4001411
7/18/2024,11:40:54 AM,23.5,8,12,6,25,186,0,0,402,392,440,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4001825,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4001855
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,441,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002052,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002082
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,442,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002276,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002318
7/18/2024,11:40:53 AM,23.5,8,12,6,25,186,0,0,402,392,443,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002378,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002420
7/18/2024,11:40:54 AM,23.5,8,12,6,25,186,0,0,402,392,444,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002480,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002517
7/18/2024,11:40:55 AM,23.5,8,12,6,25,186,0,0,402,392,445,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002591,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002640
7/18/2024,11:40:55 AM,23.5,8,12,6,25,186,0,0,402,392,446,453609,276690,3872821,3714308,3660867,0,0,2204364,3396983,4002711,453615,276738,3873243,3714344,3660915,0,0,2204557,3397013,4002748
7/18/2024,11:42:03 AM,23.5,8,12,6,25,186,0,0,402,393,446,453609,276690,3872821,3714308,3660867,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,3660915,0,0,2204557,4070750,4002748
7/18/2024,11:44:15 AM,23.5,8,12,6,25,187,0,0,402,393,446,453609,276690,3872821,3714308,4204416,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4204428,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,188,0,0,402,393,446,453609,276690,3872821,3714308,4204692,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4204716,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,189,0,0,402,393,446,453609,276690,3872821,3714308,4204787,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4204799,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,190,0,0,402,393,446,453609,276690,3872821,3714308,4204869,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4204899,0,0,2204557,4070750,4002748
7/18/2024,11:44:16 AM,23.5,8,12,6,25,191,0,0,402,393,446,453609,276690,3872821,3714308,4204966,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4204996,0,0,2204557,4070750,4002748
7/18/2024,11:44:16 AM,23.5,8,12,6,25,192,0,0,402,393,446,453609,276690,3872821,3714308,4205067,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205097,0,0,2204557,4070750,4002748
7/18/2024,11:44:16 AM,23.5,8,12,6,25,193,0,0,402,393,446,453609,276690,3872821,3714308,4205172,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205197,0,0,2204557,4070750,4002748
7/18/2024,11:44:16 AM,23.5,8,12,6,25,194,0,0,402,393,446,453609,276690,3872821,3714308,4205274,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205304,0,0,2204557,4070750,4002748
7/18/2024,11:44:16 AM,23.5,8,12,6,25,195,0,0,402,393,446,453609,276690,3872821,3714308,4205382,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205412,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,196,0,0,402,393,446,453609,276690,3872821,3714308,4205488,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205512,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,197,0,0,402,393,446,453609,276690,3872821,3714308,4205800,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4205837,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,198,0,0,402,393,446,453609,276690,3872821,3714308,4206265,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206271,0,0,2204557,4070750,4002748
7/18/2024,11:44:17 AM,23.5,8,12,6,25,199,0,0,402,393,446,453609,276690,3872821,3714308,4206365,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206407,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,200,0,0,402,393,446,453609,276690,3872821,3714308,4206487,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206505,0,0,2204557,4070750,4002748
7/18/2024,11:44:19 AM,23.5,8,12,6,25,201,0,0,402,393,446,453609,276690,3872821,3714308,4206601,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206631,0,0,2204557,4070750,4002748
7/18/2024,11:44:19 AM,23.5,8,12,6,25,202,0,0,402,393,446,453609,276690,3872821,3714308,4206733,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206757,0,0,2204557,4070750,4002748
7/18/2024,11:44:19 AM,23.5,8,12,6,25,203,0,0,402,393,446,453609,276690,3872821,3714308,4206832,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206886,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,204,0,0,402,393,446,453609,276690,3872821,3714308,4206964,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4206994,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,205,0,0,402,393,446,453609,276690,3872821,3714308,4207081,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207099,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,206,0,0,402,393,446,453609,276690,3872821,3714308,4207189,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207213,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,207,0,0,402,393,446,453609,276690,3872821,3714308,4207298,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207334,0,0,2204557,4070750,4002748
7/18/2024,11:44:18 AM,23.5,8,12,6,25,208,0,0,402,393,446,453609,276690,3872821,3714308,4207421,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207451,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,209,0,0,402,393,446,453609,276690,3872821,3714308,4207539,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207576,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,210,0,0,402,393,446,453609,276690,3872821,3714308,4207775,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207811,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,211,0,0,402,393,446,453609,276690,3872821,3714308,4207895,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4207925,0,0,2204557,4070750,4002748
7/18/2024,11:44:19 AM,23.5,8,12,6,25,212,0,0,402,393,446,453609,276690,3872821,3714308,4208241,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4208253,0,0,2204557,4070750,4002748
7/18/2024,11:44:19 AM,23.5,8,12,6,25,213,0,0,402,393,446,453609,276690,3872821,3714308,4208337,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4208361,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,214,0,0,402,393,446,453609,276690,3872821,3714308,4208432,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4208462,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,215,0,0,402,393,446,453609,276690,3872821,3714308,4208545,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4208575,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,216,0,0,402,393,446,453609,276690,3872821,3714308,4208664,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4208682,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,217,0,0,402,393,446,453609,276690,3872821,3714308,4209137,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4209174,0,0,2204557,4070750,4002748
7/18/2024,11:44:20 AM,23.5,8,12,6,25,218,0,0,402,393,446,453609,276690,3872821,3714308,4209400,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4209443,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,219,0,0,402,393,446,453609,276690,3872821,3714308,4209525,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4209555,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,220,0,0,402,393,446,453609,276690,3872821,3714308,4209636,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4209678,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,221,0,0,402,393,446,453609,276690,3872821,3714308,4209871,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4209907,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,222,0,0,402,393,446,453609,276690,3872821,3714308,4209988,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210018,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,223,0,0,402,393,446,453609,276690,3872821,3714308,4210108,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210144,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,224,0,0,402,393,446,453609,276690,3872821,3714308,4210250,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210280,0,0,2204557,4070750,4002748
7/18/2024,11:44:21 AM,23.5,8,12,6,25,225,0,0,402,393,446,453609,276690,3872821,3714308,4210363,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210393,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,226,0,0,402,393,446,453609,276690,3872821,3714308,4210484,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210515,0,0,2204557,4070750,4002748
7/18/2024,11:44:23 AM,23.5,8,12,6,25,227,0,0,402,393,446,453609,276690,3872821,3714308,4210602,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210632,0,0,2204557,4070750,4002748
7/18/2024,11:44:23 AM,23.5,8,12,6,25,228,0,0,402,393,446,453609,276690,3872821,3714308,4210726,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4210750,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,229,0,0,402,393,446,453609,276690,3872821,3714308,4211070,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4211106,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,230,0,0,402,393,446,453609,276690,3872821,3714308,4211184,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4211220,0,0,2204557,4070750,4002748
7/18/2024,11:44:22 AM,23.5,8,12,6,25,231,0,0,402,393,446,453609,276690,3872821,3714308,4211314,0,0,2204364,4070382,4002711,453615,276738,3873243,3714344,4211345,0,0,2204557,4070750,4002748
7/18/2024,11:47:18 AM,23.5,8,12,7,25,231,0,0,402,393,446,453609,276690,4386986,3714308,4211314,0,0,2204364,4070382,4002711,453615,276738,4387070,3714344,4211345,0,0,2204557,4070750,4002748
7/18/2024,11:48:11 AM,23.5,8,13,7,25,231,0,0,402,393,446,453609,4440324,4386986,3714308,4211314,0,0,2204364,4070382,4002711,453615,4440366,4387070,3714344,4211345,0,0,2204557,4070750,4002748
7/18/2024,11:48:12 AM,23.5,8,14,7,25,231,0,0,402,393,446,453609,4440430,4386986,3714308,4211314,0,0,2204364,4070382,4002711,453615,4440466,4387070,3714344,4211345,0,0,2204557,4070750,4002748
7/18/2024,11:48:12 AM,23.5,8,15,7,25,231,0,0,402,393,446,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4002711,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4002748
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,447,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4637702,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4637739
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,448,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4637869,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4637905
7/18/2024,11:51:29 AM,23.5,8,15,7,25,231,0,0,402,393,449,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4637969,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4637994
7/18/2024,11:51:29 AM,23.5,8,15,7,25,231,0,0,402,393,450,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638063,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638093
7/18/2024,11:51:29 AM,23.5,8,15,7,25,231,0,0,402,393,451,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638159,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638183
7/18/2024,11:51:29 AM,23.5,8,15,7,25,231,0,0,402,393,452,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638258,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638282
7/18/2024,11:51:29 AM,23.5,8,15,7,25,231,0,0,402,393,453,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638366,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638396
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,454,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638455,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638491
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,455,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638555,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638597
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,456,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638664,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638706
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,457,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638877,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4638913
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,458,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4638978,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639020
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,459,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639087,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639129
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,460,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639194,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639236
7/18/2024,11:51:30 AM,23.5,8,15,7,25,231,0,0,402,393,461,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639307,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639343
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,462,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639425,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639461
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,463,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639557,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639593
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,464,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639657,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639694
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,465,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639753,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639801
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,466,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4639859,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4639902
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,467,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640310,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640334
7/18/2024,11:51:31 AM,23.5,8,15,7,25,231,0,0,402,393,468,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640398,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640434
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,469,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640502,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640544
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,470,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640609,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640652
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,471,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640721,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640764
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,472,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640841,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640883
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,473,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4640949,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4640991
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,474,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641066,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641108
7/18/2024,11:51:32 AM,23.5,8,15,7,25,231,0,0,402,393,475,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641402,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641445
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,476,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641511,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641541
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,477,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641605,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641647
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,478,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641711,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641765
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,479,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641832,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641875
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,480,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4641946,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4641982
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,481,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642069,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642100
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,482,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642183,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642213
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,483,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642282,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642324
7/18/2024,11:51:33 AM,23.5,8,15,7,25,231,0,0,402,393,484,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642391,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642433
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,485,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642504,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642547
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,486,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4642966,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4642984
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,487,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4643054,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4643090
7/18/2024,11:51:34 AM,23.5,8,15,7,25,231,0,0,402,393,488,453609,4440537,4386986,3714308,4211314,0,0,2204364,4070382,4643170,453615,4440567,4387070,3714344,4211345,0,0,2204557,4070750,4643212
7/18/2024,11:53:58 AM,23.5,8,15,7,25,232,0,0,402,393,488,453609,4440537,4386986,3714308,4786028,0,0,2204364,4070382,4643170,453615,4440567,4387070,3714344,4786046,0,0,2204557,4070750,4643212
7/18/2024,11:53:57 AM,23.5,8,15,7,25,233,0,0,402,393,488,453609,4440537,4386986,3714308,4786110,0,0,2204364,4070382,4643170,453615,4440567,4387070,3714344,4786152,0,0,2204557,4070750,4643212
7/18/2024,11:53:57 AM,23.5,8,15,7,25,234,0,0,402,393,488,453609,4440537,4386986,3714308,4786314,0,0,2204364,4070382,4643170,453615,4440567,4387070,3714344,4786326,0,0,2204557,4070750,4643212
