MM-DD-YYYY,HH:MM:SS.000,Temp,Bottle0Count,Bottle1Count,Bottle2Count,Bottle3Count,Bottle4Count,Bottle5Count,Bottle6Count,Bottle7Count,Bottle8Count,Bottle9Count,Bottle10Count,Bottle11Count,Bottle0Start,Bottle1Start,Bottle2Start,Bottle3Start,Bottle4Start,Bottle5Start,Bottle6Start,Bottle7Start,Bottle8Start,Bottle9Start,Bottle10Start,Bottle11Start,Bottle0Stop,Bottle1Stop,Bottle2Stop,Bottle3Stop,Bottle4Stop,Bottle5Stop,Bottle6Stop,Bottle7Stop,Bottle8Stop,Bottle9Stop,Bottle10Stop,Bottle11Stop
3/10/2025,9:37:19 AM,24,254,10,68,116,0,0,0,0,216,207,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3190503,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3190539,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,208,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3190605,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3190635,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,209,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3190704,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3190758,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,210,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3190833,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3190863,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,211,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3190937,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3190961,0,1012982
3/10/2025,9:37:19 AM,24,254,10,68,116,0,0,0,0,216,212,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191027,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191070,0,1012982
3/10/2025,9:37:19 AM,24,254,10,68,116,0,0,0,0,216,213,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191238,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191262,0,1012982
3/10/2025,9:37:19 AM,24,254,10,68,116,0,0,0,0,216,214,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191333,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191369,0,1012982
3/10/2025,9:37:19 AM,24,254,10,68,116,0,0,0,0,216,215,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191435,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191459,0,1012982
3/10/2025,9:37:21 AM,24,254,10,68,116,0,0,0,0,216,216,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191774,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191810,0,1012982
3/10/2025,9:37:21 AM,24,254,10,68,116,0,0,0,0,216,217,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191872,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3191908,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,218,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3191975,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192005,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,219,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192087,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192117,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,220,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192199,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192229,0,1012982
3/10/2025,9:37:20 AM,24,254,10,68,116,0,0,0,0,216,221,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192304,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192341,0,1012982
3/10/2025,9:37:21 AM,24,254,10,68,116,0,0,0,0,216,222,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192420,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192469,0,1012982
3/10/2025,9:37:21 AM,24,254,10,68,116,0,0,0,0,216,223,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192539,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192581,0,1012982
3/10/2025,9:37:22 AM,24,254,10,68,116,0,0,0,0,216,224,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192650,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192699,0,1012982
3/10/2025,9:37:22 AM,24,254,10,68,116,0,0,0,0,216,225,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192758,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192812,0,1012982
3/10/2025,9:37:22 AM,24,254,10,68,116,0,0,0,0,216,226,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3192900,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3192930,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,227,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3195568,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3195598,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,228,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3195662,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3195699,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,229,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3195761,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3195791,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,230,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3195873,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3195897,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,231,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3195968,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196004,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,232,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196072,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196102,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,233,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196177,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196207,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,234,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196277,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196307,0,1012982
3/10/2025,9:37:24 AM,24,254,10,68,116,0,0,0,0,216,235,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196369,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196400,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,236,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196464,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196500,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,237,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196581,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196611,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,238,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196683,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196713,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,239,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196774,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196810,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,240,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196876,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3196924,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,241,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3196990,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3197014,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,242,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3197088,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3197130,0,1012982
3/10/2025,9:37:25 AM,24,254,10,68,116,0,0,0,0,216,243,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3197191,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3197233,0,1012982
3/10/2025,9:37:27 AM,24,254,10,68,116,0,0,0,0,216,244,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3197989,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3198020,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,245,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3198088,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3198118,0,1012982
3/10/2025,9:37:26 AM,24,254,10,68,116,0,0,0,0,216,246,0,54,2293545,1187276,2383460,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,2383490,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,69,116,0,0,0,0,216,246,0,54,2293545,1187276,3309772,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3309814,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,70,116,0,0,0,0,216,246,0,54,2293545,1187276,3309881,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3309917,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,71,116,0,0,0,0,216,246,0,54,2293545,1187276,3309995,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310037,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:18 AM,24,254,10,72,116,0,0,0,0,216,246,0,54,2293545,1187276,3310116,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310158,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:18 AM,24,254,10,73,116,0,0,0,0,216,246,0,54,2293545,1187276,3310229,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310283,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:18 AM,24,254,10,74,116,0,0,0,0,216,246,0,54,2293545,1187276,3310360,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310408,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,75,116,0,0,0,0,216,246,0,54,2293545,1187276,3310506,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310567,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:20 AM,24,254,10,76,116,0,0,0,0,216,246,0,54,2293545,1187276,3310666,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3310684,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,77,116,0,0,0,0,216,246,0,54,2293545,1187276,3311000,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3311060,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:19 AM,24,254,10,78,116,0,0,0,0,216,246,0,54,2293545,1187276,3311330,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3311378,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:20 AM,24,254,10,79,116,0,0,0,0,216,246,0,54,2293545,1187276,3311484,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3311496,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:20 AM,24,254,10,80,116,0,0,0,0,216,246,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3198183,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3198213,0,1012982
3/10/2025,9:39:53 AM,24,254,10,80,116,0,0,0,0,216,247,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3344466,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3344496,0,1012982
3/10/2025,9:39:53 AM,24,254,10,80,116,0,0,0,0,216,248,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3344556,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3344592,0,1012982
3/10/2025,9:39:54 AM,24,254,10,80,116,0,0,0,0,216,249,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3344651,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3344681,0,1012982
3/10/2025,9:39:54 AM,24,254,10,80,116,0,0,0,0,216,250,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3344742,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3344772,0,1012982
3/10/2025,9:40:00 AM,24,254,10,80,116,0,0,0,0,216,251,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3352305,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3352341,0,1012982
3/10/2025,9:40:00 AM,24,254,10,80,116,0,0,0,0,216,252,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3352414,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3352444,0,1012982
3/10/2025,9:40:01 AM,24,254,10,80,116,0,0,0,0,216,253,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3352528,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3352571,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,254,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3352629,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3352677,0,1012982
3/10/2025,9:40:01 AM,24,254,10,80,116,0,0,0,0,216,255,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353097,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353140,0,1012982
3/10/2025,9:40:01 AM,24,254,10,80,116,0,0,0,0,216,256,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353303,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353339,0,1012982
3/10/2025,9:40:01 AM,24,254,10,80,116,0,0,0,0,216,257,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353399,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353429,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,258,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353489,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353520,0,1012982
3/10/2025,9:40:03 AM,24,254,10,80,116,0,0,0,0,216,259,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353711,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353729,0,1012982
3/10/2025,9:40:03 AM,24,254,10,80,116,0,0,0,0,216,260,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353789,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353825,0,1012982
3/10/2025,9:40:03 AM,24,254,10,80,116,0,0,0,0,216,261,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3353899,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3353923,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,262,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354111,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354154,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,263,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354214,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354250,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,264,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354309,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354351,0,1012982
3/10/2025,9:40:02 AM,24,254,10,80,116,0,0,0,0,216,265,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354408,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354444,0,1012982
3/10/2025,9:40:03 AM,24,254,10,80,116,0,0,0,0,216,266,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354505,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354547,0,1012982
3/10/2025,9:40:04 AM,24,254,10,80,116,0,0,0,0,216,267,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354611,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354647,0,1012982
3/10/2025,9:40:04 AM,24,254,10,80,116,0,0,0,0,216,268,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3354713,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3354743,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,269,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3355917,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3355947,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,270,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356004,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356034,0,1012982
3/10/2025,9:40:04 AM,24,254,10,80,116,0,0,0,0,216,271,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356095,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356125,0,1012982
3/10/2025,9:40:04 AM,24,254,10,80,116,0,0,0,0,216,272,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356196,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356232,0,1012982
3/10/2025,9:40:04 AM,24,254,10,80,116,0,0,0,0,216,273,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356299,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356341,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,274,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356660,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356696,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,275,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356761,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356797,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,276,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356857,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3356894,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,277,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3356957,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357000,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,278,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357060,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357102,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,279,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357168,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357210,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,280,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357287,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357305,0,1012982
3/10/2025,9:40:05 AM,24,254,10,80,116,0,0,0,0,216,281,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357389,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357426,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,282,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357485,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357527,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,283,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357599,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357642,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,284,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357708,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357750,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,285,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357814,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357857,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,286,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3357923,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3357965,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,287,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358038,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3358056,0,1012982
3/10/2025,9:40:06 AM,24,254,10,80,116,0,0,0,0,216,288,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358355,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3358397,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,289,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358469,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3358499,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,290,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358564,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3358594,0,1012982
3/10/2025,9:40:08 AM,24,254,10,80,116,0,0,0,0,216,291,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358877,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3358908,0,1012982
3/10/2025,9:40:07 AM,24,254,10,80,116,0,0,0,0,216,292,0,54,2293545,1187276,3311558,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3311612,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:42:27 AM,24,254,10,81,116,0,0,0,0,216,292,0,54,2293545,1187276,3499225,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3499256,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:42:27 AM,24,254,10,82,116,0,0,0,0,216,292,0,54,2293545,1187276,3499334,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3499364,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:42:29 AM,24,254,10,83,116,0,0,0,0,216,292,0,54,2293545,1187276,3499870,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3499906,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:37 AM,24,254,10,84,116,0,0,0,0,216,292,0,54,2293545,1187276,3567891,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3567939,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:37 AM,24,254,10,85,116,0,0,0,0,216,292,0,54,2293545,1187276,3568002,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568038,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:36 AM,24,254,10,86,116,0,0,0,0,216,292,0,54,2293545,1187276,3568114,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568162,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:36 AM,24,254,10,87,116,0,0,0,0,216,292,0,54,2293545,1187276,3568235,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568283,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:36 AM,24,254,10,88,116,0,0,0,0,216,292,0,54,2293545,1187276,3568367,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568422,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:37 AM,24,254,10,89,116,0,0,0,0,216,292,0,54,2293545,1187276,3568522,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568582,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:38 AM,24,254,10,90,116,0,0,0,0,216,292,0,54,2293545,1187276,3568744,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3568798,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:41 AM,24,254,10,91,116,0,0,0,0,216,292,0,54,2293545,1187276,3571673,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3571709,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:41 AM,24,254,10,92,116,0,0,0,0,216,292,0,54,2293545,1187276,3571775,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3571824,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:41 AM,24,254,10,93,116,0,0,0,0,216,292,0,54,2293545,1187276,3571907,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3571955,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:40 AM,24,254,10,94,116,0,0,0,0,216,292,0,54,2293545,1187276,3572040,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3572076,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:40 AM,24,254,10,95,116,0,0,0,0,216,292,0,54,2293545,1187276,3572165,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3572213,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:40 AM,24,254,10,96,116,0,0,0,0,216,292,0,54,2293545,1187276,3572294,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3572342,2272855,0,0,0,0,2304384,3359001,0,1012982
3/10/2025,9:43:41 AM,24,254,10,97,116,0,0,0,0,216,292,0,54,2293545,1187276,3572422,2272825,0,0,0,0,2304354,3358983,0,1012940,2293563,1187300,3572476,2272855,0,0,0,0,2304384,3359001,0,1012982
