MM-DD-YYYY,HH:MM:SS.000,Temp,WT17_Count,ADH16_Count,WT16_Count,WT15_Count,ADH18_Count,ADH17_Count,ADH19_Count,WT17_Start,ADH16_Start,WT16_Start,WT15_Start,ADH18_Start,ADH17_Start,ADH19_Start,WT17_Stop,ADH16_Stop,WT16_Stop,WT15_Stop,ADH18_Stop,ADH17_Stop,ADH19_Stop
1/28/25,02:26.7,23.75,70,1014,127,132,76,37,394,4500378,8374660,7543155,6992004,3903657,6711485,7807048,4500439,8374708,7543197,6992058,3903669,6711503,7807645
1/28/25,02:27.8,23.75,70,1015,127,132,76,37,394,4500378,8374763,7543155,6992004,3903657,6711485,7807048,4500439,8374805,7543197,6992058,3903669,6711503,7807645
1/28/25,02:27.9,23.75,70,1016,127,132,76,37,394,4500378,8374870,7543155,6992004,3903657,6711485,7807048,4500439,8374906,7543197,6992058,3903669,6711503,7807645
1/28/25,02:27.4,23.75,70,1017,127,132,76,37,394,4500378,8374973,7543155,6992004,3903657,6711485,7807048,4500439,8375010,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.9,23.75,70,1018,127,132,76,37,394,4500378,8375791,7543155,6992004,3903657,6711485,7807048,4500439,8375833,7543197,6992058,3903669,6711503,7807645
1/28/25,02:29.0,23.75,70,1019,127,132,76,37,394,4500378,8375890,7543155,6992004,3903657,6711485,7807048,4500439,8375938,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.7,23.75,70,1020,127,132,76,37,394,4500378,8375996,7543155,6992004,3903657,6711485,7807048,4500439,8376032,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.2,23.75,70,1021,127,132,76,37,394,4500378,8376100,7543155,6992004,3903657,6711485,7807048,4500439,8376137,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.3,23.75,70,1022,127,132,76,37,394,4500378,8376210,7543155,6992004,3903657,6711485,7807048,4500439,8376240,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.4,23.75,70,1023,127,132,76,37,394,4500378,8376311,7543155,6992004,3903657,6711485,7807048,4500439,8376353,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.6,23.75,70,1024,127,132,76,37,394,4500378,8376514,7543155,6992004,3903657,6711485,7807048,4500439,8376563,7543197,6992058,3903669,6711503,7807645
1/28/25,02:28.7,23.75,70,1025,127,132,76,37,394,4500378,8376633,7543155,6992004,3903657,6711485,7807048,4500439,8376657,7543197,6992058,3903669,6711503,7807645
1/28/25,02:30.0,23.75,70,1026,127,132,76,37,394,4500378,8376902,7543155,6992004,3903657,6711485,7807048,4500439,8376938,7543197,6992058,3903669,6711503,7807645
1/28/25,02:29.7,23.75,70,1027,127,132,76,37,394,4500378,8377000,7543155,6992004,3903657,6711485,7807048,4500439,8377042,7543197,6992058,3903669,6711503,7807645
1/28/25,02:29.2,23.75,70,1028,127,132,76,37,394,4500378,8377106,7543155,6992004,3903657,6711485,7807048,4500439,8377149,7543197,6992058,3903669,6711503,7807645
1/28/25,02:29.3,23.75,70,1029,127,132,76,37,394,4500378,8377218,7543155,6992004,3903657,6711485,7807048,4500439,8377249,7543197,6992058,3903669,6711503,7807645
1/28/25,02:29.5,23.75,70,1030,127,132,76,37,394,4500378,8377466,7543155,6992004,3903657,6711485,7807048,4500439,8377508,7543197,6992058,3903669,6711503,7807645
1/28/25,02:59.4,23.75,70,1031,127,132,76,37,394,4500378,8406960,7543155,6992004,3903657,6711485,7807048,4500439,8407002,7543197,6992058,3903669,6711503,7807645
1/28/25,02:59.2,23.75,70,1032,127,132,76,37,394,4500378,8407135,7543155,6992004,3903657,6711485,7807048,4500439,8407171,7543197,6992058,3903669,6711503,7807645
1/28/25,02:59.3,23.75,70,1033,127,132,76,37,394,4500378,8407223,7543155,6992004,3903657,6711485,7807048,4500439,8407259,7543197,6992058,3903669,6711503,7807645
1/28/25,02:59.4,23.75,70,1034,127,132,76,37,394,4500378,8407327,7543155,6992004,3903657,6711485,7807048,4500439,8407357,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.8,23.75,70,1035,127,132,76,37,394,4500378,8407771,7543155,6992004,3903657,6711485,7807048,4500439,8407801,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.9,23.75,70,1036,127,132,76,37,394,4500378,8407856,7543155,6992004,3903657,6711485,7807048,4500439,8407892,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.2,23.75,70,1037,127,132,76,37,394,4500378,8407950,7543155,6992004,3903657,6711485,7807048,4500439,8407986,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.1,23.75,70,1038,127,132,76,37,394,4500378,8408050,7543155,6992004,3903657,6711485,7807048,4500439,8408086,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.6,23.75,70,1039,127,132,76,37,394,4500378,8408486,7543155,6992004,3903657,6711485,7807048,4500439,8408516,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.6,23.75,70,1040,127,132,76,37,394,4500378,8408571,7543155,6992004,3903657,6711485,7807048,4500439,8408607,7543197,6992058,3903669,6711503,7807645
1/28/25,03:00.7,23.75,70,1041,127,132,76,37,394,4500378,8408662,7543155,6992004,3903657,6711485,7807048,4500439,8408705,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.8,23.75,70,1042,127,132,76,37,394,4500378,8408768,7543155,6992004,3903657,6711485,7807048,4500439,8408805,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.9,23.75,70,1043,127,132,76,37,394,4500378,8408868,7543155,6992004,3903657,6711485,7807048,4500439,8408905,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.2,23.75,70,1044,127,132,76,37,394,4500378,8409153,7543155,6992004,3903657,6711485,7807048,4500439,8409189,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.3,23.75,70,1045,127,132,76,37,394,4500378,8409241,7543155,6992004,3903657,6711485,7807048,4500439,8409284,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.4,23.75,70,1046,127,132,76,37,394,4500378,8409345,7543155,6992004,3903657,6711485,7807048,4500439,8409381,7543197,6992058,3903669,6711503,7807645
1/28/25,03:01.5,23.75,70,1047,127,132,76,37,394,4500378,8409451,7543155,6992004,3903657,6711485,7807048,4500439,8409481,7543197,6992058,3903669,6711503,7807645
1/28/25,03:02.8,23.75,70,1048,127,132,76,37,394,4500378,8409708,7543155,6992004,3903657,6711485,7807048,4500439,8409738,7543197,6992058,3903669,6711503,7807645
1/28/25,03:02.9,23.75,70,1049,127,132,76,37,394,4500378,8409794,7543155,6992004,3903657,6711485,7807048,4500439,8409830,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.0,23.75,70,1050,127,132,76,37,394,4500378,8409894,7543155,6992004,3903657,6711485,7807048,4500439,8409930,7543197,6992058,3903669,6711503,7807645
1/28/25,03:02.7,23.75,70,1051,127,132,76,37,394,4500378,8410004,7543155,6992004,3903657,6711485,7807048,4500439,8410034,7543197,6992058,3903669,6711503,7807645
1/28/25,03:02.3,23.75,70,1052,127,132,76,37,394,4500378,8410248,7543155,6992004,3903657,6711485,7807048,4500439,8410284,7543197,6992058,3903669,6711503,7807645
1/28/25,03:02.4,23.75,70,1053,127,132,76,37,394,4500378,8410336,7543155,6992004,3903657,6711485,7807048,4500439,8410378,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.8,23.75,70,1054,127,132,76,37,394,4500378,8410724,7543155,6992004,3903657,6711485,7807048,4500439,8410760,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.9,23.75,70,1055,127,132,76,37,394,4500378,8410818,7543155,6992004,3903657,6711485,7807048,4500439,8410848,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.0,23.75,70,1056,127,132,76,37,394,4500378,8410915,7543155,6992004,3903657,6711485,7807048,4500439,8410952,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.3,23.75,70,1057,127,132,76,37,394,4500378,8411281,7543155,6992004,3903657,6711485,7807048,4500439,8411317,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.5,23.75,70,1058,127,132,76,37,394,4500378,8411399,7543155,6992004,3903657,6711485,7807048,4500439,8411423,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.6,23.75,70,1059,127,132,76,37,394,4500378,8411491,7543155,6992004,3903657,6711485,7807048,4500439,8411533,7543197,6992058,3903669,6711503,7807645
1/28/25,03:03.7,23.75,70,1060,127,132,76,37,394,4500378,8411595,7543155,6992004,3903657,6711485,7807048,4500439,8411643,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.8,23.75,70,1061,127,132,76,37,394,4500378,8411721,7543155,6992004,3903657,6711485,7807048,4500439,8411757,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.9,23.75,70,1062,127,132,76,37,394,4500378,8411821,7543155,6992004,3903657,6711485,7807048,4500439,8411869,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.0,23.75,70,1063,127,132,76,37,394,4500378,8411933,7543155,6992004,3903657,6711485,7807048,4500439,8411963,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.4,23.75,70,1064,127,132,76,37,394,4500378,8412342,7543155,6992004,3903657,6711485,7807048,4500439,8412384,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.5,23.75,70,1065,127,132,76,37,394,4500378,8412446,7543155,6992004,3903657,6711485,7807048,4500439,8412482,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.6,23.75,70,1066,127,132,76,37,394,4500378,8412548,7543155,6992004,3903657,6711485,7807048,4500439,8412596,7543197,6992058,3903669,6711503,7807645
1/28/25,03:04.7,23.75,70,1067,127,132,76,37,394,4500378,8412659,7543155,6992004,3903657,6711485,7807048,4500439,8412702,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.8,23.75,70,1068,127,132,76,37,394,4500378,8412762,7543155,6992004,3903657,6711485,7807048,4500439,8412804,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.9,23.75,70,1069,127,132,76,37,394,4500378,8412870,7543155,6992004,3903657,6711485,7807048,4500439,8412894,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.2,23.75,70,1070,127,132,76,37,394,4500378,8413160,7543155,6992004,3903657,6711485,7807048,4500439,8413202,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.3,23.75,70,1071,127,132,76,37,394,4500378,8413262,7543155,6992004,3903657,6711485,7807048,4500439,8413299,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.4,23.75,70,1072,127,132,76,37,394,4500378,8413374,7543155,6992004,3903657,6711485,7807048,4500439,8413387,7543197,6992058,3903669,6711503,7807645
1/28/25,03:05.6,23.75,70,1073,127,132,76,37,394,4500378,8413475,7543155,6992004,3903657,6711485,7807048,4500439,8413505,7543197,6992058,3903669,6711503,7807645
1/28/25,03:06.9,23.75,70,1074,127,132,76,37,394,4500378,8413860,7543155,6992004,3903657,6711485,7807048,4500439,8413897,7543197,6992058,3903669,6711503,7807645
1/28/25,03:06.3,23.75,70,1075,127,132,76,37,394,4500378,8413969,7543155,6992004,3903657,6711485,7807048,4500439,8413993,7543197,6992058,3903669,6711503,7807645
1/28/25,03:06.1,23.75,70,1076,127,132,76,37,394,4500378,8414052,7543155,6992004,3903657,6711485,7807048,4500439,8414082,7543197,6992058,3903669,6711503,7807645
1/28/25,03:06.4,23.75,70,1077,127,132,76,37,394,4500378,8414296,7543155,6992004,3903657,6711485,7807048,4500439,8414333,7543197,6992058,3903669,6711503,7807645
1/28/25,03:08.0,23.75,70,1078,127,132,76,37,394,4500378,8415018,7543155,6992004,3903657,6711485,7807048,4500439,8415054,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.2,23.75,70,1079,127,132,76,37,394,4500378,8415118,7543155,6992004,3903657,6711485,7807048,4500439,8415143,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.3,23.75,70,1080,127,132,76,37,394,4500378,8415220,7543155,6992004,3903657,6711485,7807048,4500439,8415244,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.4,23.75,70,1081,127,132,76,37,394,4500378,8415310,7543155,6992004,3903657,6711485,7807048,4500439,8415352,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.5,23.75,70,1082,127,132,76,37,394,4500378,8415416,7543155,6992004,3903657,6711485,7807048,4500439,8415452,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.6,23.75,70,1083,127,132,76,37,394,4500378,8415519,7543155,6992004,3903657,6711485,7807048,4500439,8415555,7543197,6992058,3903669,6711503,7807645
1/28/25,03:07.7,23.75,70,1084,127,132,76,37,394,4500378,8415629,7543155,6992004,3903657,6711485,7807048,4500439,8415641,7543197,6992058,3903669,6711503,7807645
1/28/25,03:09.0,23.75,70,1085,127,132,76,37,394,4500378,8415892,7543155,6992004,3903657,6711485,7807048,4500439,8415922,7543197,6992058,3903669,6711503,7807645
1/28/25,03:08.5,23.75,70,1086,127,132,76,37,394,4500378,8415983,7543155,6992004,3903657,6711485,7807048,4500439,8416019,7543197,6992058,3903669,6711503,7807645
1/28/25,03:08.1,23.75,70,1087,127,132,76,37,394,4500378,8416078,7543155,6992004,3903657,6711485,7807048,4500439,8416114,7543197,6992058,3903669,6711503,7807645
1/28/25,03:08.2,23.75,70,1088,127,132,76,37,394,4500378,8416181,7543155,6992004,3903657,6711485,7807048,4500439,8416211,7543197,6992058,3903669,6711503,7807645
1/28/25,03:08.6,23.75,70,1089,127,132,76,37,394,4500378,8416467,7543155,6992004,3903657,6711485,7807048,4500439,8416515,7543197,6992058,3903669,6711503,7807645
1/28/25,03:10.4,23.75,70,1090,127,132,76,37,394,4500378,8418352,7543155,6992004,3903657,6711485,7807048,4500439,8418400,7543197,6992058,3903669,6711503,7807645
1/28/25,03:10.5,23.75,70,1091,127,132,76,37,394,4500378,8418461,7543155,6992004,3903657,6711485,7807048,4500439,8418485,7543197,6992058,3903669,6711503,7807645
1/28/25,03:10.6,23.75,70,1092,127,132,76,37,394,4500378,8418543,7543155,6992004,3903657,6711485,7807048,4500439,8418580,7543197,6992058,3903669,6711503,7807645
1/28/25,03:10.7,23.75,70,1093,127,132,76,37,394,4500378,8418641,7543155,6992004,3903657,6711485,7807048,4500439,8418677,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.8,23.75,70,1094,127,132,76,37,394,4500378,8418740,7543155,6992004,3903657,6711485,7807048,4500439,8418776,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.9,23.75,70,1095,127,132,76,37,394,4500378,8418838,7543155,6992004,3903657,6711485,7807048,4500439,8418874,7543197,6992058,3903669,6711503,7807645
1/28/25,03:12.0,23.75,70,1096,127,132,76,37,394,4500378,8418940,7543155,6992004,3903657,6711485,7807048,4500439,8418958,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.2,23.75,70,1097,127,132,76,37,394,4500378,8419124,7543155,6992004,3903657,6711485,7807048,4500439,8419166,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.3,23.75,70,1098,127,132,76,37,394,4500378,8419227,7543155,6992004,3903657,6711485,7807048,4500439,8419264,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.5,23.75,70,1099,127,132,76,37,394,4500378,8419460,7543155,6992004,3903657,6711485,7807048,4500439,8419496,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.6,23.75,70,1100,127,132,76,37,394,4500378,8419574,7543155,6992004,3903657,6711485,7807048,4500439,8419592,7543197,6992058,3903669,6711503,7807645
1/28/25,03:11.7,23.75,70,1101,127,132,76,37,394,4500378,8419657,7543155,6992004,3903657,6711485,7807048,4500439,8419699,7543197,6992058,3903669,6711503,7807645
1/28/25,03:12.8,23.75,70,1102,127,132,76,37,394,4500378,8419769,7543155,6992004,3903657,6711485,7807048,4500439,8419799,7543197,6992058,3903669,6711503,7807645
1/28/25,03:12.9,23.75,70,1103,127,132,76,37,394,4500378,8419876,7543155,6992004,3903657,6711485,7807048,4500439,8419894,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.9,23.75,70,1104,127,132,76,37,394,4500378,8603864,7543155,6992004,3903657,6711485,7807048,4500439,8603876,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.8,23.75,70,1105,127,132,76,37,394,4500378,8604010,7543155,6992004,3903657,6711485,7807048,4500439,8604046,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.2,23.75,70,1106,127,132,76,37,394,4500378,8604106,7543155,6992004,3903657,6711485,7807048,4500439,8604136,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.3,23.75,70,1107,127,132,76,37,394,4500378,8604193,7543155,6992004,3903657,6711485,7807048,4500439,8604224,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.4,23.75,70,1108,127,132,76,37,394,4500378,8604285,7543155,6992004,3903657,6711485,7807048,4500439,8604321,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.5,23.75,70,1109,127,132,76,37,394,4500378,8604379,7543155,6992004,3903657,6711485,7807048,4500439,8604415,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.5,23.75,70,1110,127,132,76,37,394,4500378,8604491,7543155,6992004,3903657,6711485,7807048,4500439,8604509,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.6,23.75,70,1111,127,132,76,37,394,4500378,8604575,7543155,6992004,3903657,6711485,7807048,4500439,8604611,7543197,6992058,3903669,6711503,7807645
1/28/25,06:16.8,23.75,70,1112,127,132,76,37,394,4500378,8604706,7543155,6992004,3903657,6711485,7807048,4500439,8604718,7543197,6992058,3903669,6711503,7807645
1/28/25,06:17.9,23.75,70,1113,127,132,76,37,394,4500378,8604783,7543155,6992004,3903657,6711485,7807048,4500439,8604825,7543197,6992058,3903669,6711503,7807645
1/28/25,06:18.0,23.75,70,1114,127,132,76,37,394,4500378,8604886,7543155,6992004,3903657,6711485,7807048,4500439,8604922,7543197,6992058,3903669,6711503,7807645
1/28/25,06:17.7,23.75,70,1115,127,132,76,37,394,4500378,8605004,7543155,6992004,3903657,6711485,7807048,4500439,8605040,7543197,6992058,3903669,6711503,7807645
1/28/25,06:19.4,23.75,70,1116,127,132,76,37,394,4500378,8607314,7543155,6992004,3903657,6711485,7807048,4500439,8607351,7543197,6992058,3903669,6711503,7807645
1/28/25,06:19.5,23.75,70,1117,127,132,76,37,394,4500378,8607408,7543155,6992004,3903657,6711485,7807048,4500439,8607432,7543197,6992058,3903669,6711503,7807645
1/28/25,06:19.6,23.75,70,1118,127,132,76,37,394,4500378,8607494,7543155,6992004,3903657,6711485,7807048,4500439,8607530,7543197,6992058,3903669,6711503,7807645
1/28/25,06:19.7,23.75,70,1119,127,132,76,37,394,4500378,8607585,7543155,6992004,3903657,6711485,7807048,4500439,8607615,7543197,6992058,3903669,6711503,7807645
1/28/25,06:19.7,23.75,70,1120,127,132,76,37,394,4500378,8607671,7543155,6992004,3903657,6711485,7807048,4500439,8607707,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.8,23.75,70,1121,127,132,76,37,394,4500378,8607763,7543155,6992004,3903657,6711485,7807048,4500439,8607805,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.9,23.75,70,1122,127,132,76,37,394,4500378,8607863,7543155,6992004,3903657,6711485,7807048,4500439,8607900,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.4,23.75,70,1123,127,132,76,37,394,4500378,8607965,7543155,6992004,3903657,6711485,7807048,4500439,8608007,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.1,23.75,70,1124,127,132,76,37,394,4500378,8608072,7543155,6992004,3903657,6711485,7807048,4500439,8608109,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.3,23.75,70,1125,127,132,76,37,394,4500378,8608179,7543155,6992004,3903657,6711485,7807048,4500439,8608221,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.4,23.75,70,1126,127,132,76,37,394,4500378,8608295,7543155,6992004,3903657,6711485,7807048,4500439,8608325,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.5,23.75,70,1127,127,132,76,37,394,4500378,8608395,7543155,6992004,3903657,6711485,7807048,4500439,8608437,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.6,23.75,70,1128,127,132,76,37,394,4500378,8608524,7543155,6992004,3903657,6711485,7807048,4500439,8608548,7543197,6992058,3903669,6711503,7807645
1/28/25,06:20.7,23.75,70,1129,127,132,76,37,394,4500378,8608612,7543155,6992004,3903657,6711485,7807048,4500439,8608654,7543197,6992058,3903669,6711503,7807645
1/28/25,06:21.8,23.75,70,1130,127,132,76,37,394,4500378,8608725,7543155,6992004,3903657,6711485,7807048,4500439,8608767,7543197,6992058,3903669,6711503,7807645
1/28/25,06:21.9,23.75,70,1131,127,132,76,37,394,4500378,8608843,7543155,6992004,3903657,6711485,7807048,4500439,8608879,7543197,6992058,3903669,6711503,7807645
1/28/25,06:21.3,23.75,70,1132,127,132,76,37,394,4500378,8608943,7543155,6992004,3903657,6711485,7807048,4500439,8608992,7543197,6992058,3903669,6711503,7807645
1/28/25,06:21.1,23.75,70,1133,127,132,76,37,394,4500378,8609061,7543155,6992004,3903657,6711485,7807048,4500439,8609104,7543197,6992058,3903669,6711503,7807645
1/28/25,09:44.5,23.75,70,1133,127,132,77,37,394,4500378,8609061,7543155,6992004,8812468,6711485,7807048,4500439,8609104,7543197,6992058,8812498,6711503,7807645
1/28/25,09:44.6,23.75,70,1133,127,132,78,37,394,4500378,8609061,7543155,6992004,8812594,6711485,7807048,4500439,8609104,7543197,6992058,8812606,6711503,7807645
1/28/25,09:46.2,23.75,70,1133,127,132,79,37,394,4500378,8609061,7543155,6992004,8814111,6711485,7807048,4500439,8609104,7543197,6992058,8814213,6711503,7807645
1/28/25,09:46.6,23.75,70,1133,127,132,80,37,394,4500378,8609061,7543155,6992004,8814440,6711485,7807048,4500439,8609104,7543197,6992058,8814537,6711503,7807645
1/28/25,10:08.9,23.75,70,1133,127,132,81,37,394,4500378,8609061,7543155,6992004,8836013,6711485,7807048,4500439,8609104,7543197,6992058,8836055,6711503,7807645
1/28/25,10:08.3,23.75,70,1133,127,132,82,37,394,4500378,8609061,7543155,6992004,8836232,6711485,7807048,4500439,8609104,7543197,6992058,8836280,6711503,7807645
1/28/25,11:05.5,23.75,70,1134,127,132,82,37,394,4500378,8893448,7543155,6992004,8836232,6711485,7807048,4500439,8893484,7543197,6992058,8836280,6711503,7807645
1/28/25,11:05.6,23.75,70,1135,127,132,82,37,394,4500378,8893536,7543155,6992004,8836232,6711485,7807048,4500439,8893560,7543197,6992058,8836280,6711503,7807645
1/28/25,11:05.7,23.75,70,1136,127,132,82,37,394,4500378,8893612,7543155,6992004,8836232,6711485,7807048,4500439,8893643,7543197,6992058,8836280,6711503,7807645
1/28/25,11:05.8,23.75,70,1137,127,132,82,37,394,4500378,8893705,7543155,6992004,8836232,6711485,7807048,4500439,8893729,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.8,23.75,70,1138,127,132,82,37,394,4500378,8893793,7543155,6992004,8836232,6711485,7807048,4500439,8893817,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.9,23.75,70,1139,127,132,82,37,394,4500378,8893885,7543155,6992004,8836232,6711485,7807048,4500439,8893915,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.6,23.75,70,1140,127,132,82,37,394,4500378,8893967,7543155,6992004,8836232,6711485,7807048,4500439,8893973,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.2,23.75,70,1141,127,132,82,37,394,4500378,8894128,7543155,6992004,8836232,6711485,7807048,4500439,8894164,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.3,23.75,70,1142,127,132,82,37,394,4500378,8894226,7543155,6992004,8836232,6711485,7807048,4500439,8894256,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.4,23.75,70,1143,127,132,82,37,394,4500378,8894320,7543155,6992004,8836232,6711485,7807048,4500439,8894356,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.5,23.75,70,1144,127,132,82,37,394,4500378,8894420,7543155,6992004,8836232,6711485,7807048,4500439,8894462,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.6,23.75,70,1145,127,132,82,37,394,4500378,8894526,7543155,6992004,8836232,6711485,7807048,4500439,8894562,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.7,23.75,70,1146,127,132,82,37,394,4500378,8894632,7543155,6992004,8836232,6711485,7807048,4500439,8894668,7543197,6992058,8836280,6711503,7807645
1/28/25,11:06.8,23.75,70,1147,127,132,82,37,394,4500378,8894743,7543155,6992004,8836232,6711485,7807048,4500439,8894779,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.9,23.75,70,1148,127,132,82,37,394,4500378,8894843,7543155,6992004,8836232,6711485,7807048,4500439,8894891,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.8,23.75,70,1149,127,132,82,37,394,4500378,8894989,7543155,6992004,8836232,6711485,7807048,4500439,8895050,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.2,23.75,70,1150,127,132,82,37,394,4500378,8895108,7543155,6992004,8836232,6711485,7807048,4500439,8895150,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.3,23.75,70,1151,127,132,82,37,394,4500378,8895214,7543155,6992004,8836232,6711485,7807048,4500439,8895244,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.4,23.75,70,1152,127,132,82,37,394,4500378,8895318,7543155,6992004,8836232,6711485,7807048,4500439,8895354,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.5,23.75,70,1153,127,132,82,37,394,4500378,8895426,7543155,6992004,8836232,6711485,7807048,4500439,8895468,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.6,23.75,70,1154,127,132,82,37,394,4500378,8895534,7543155,6992004,8836232,6711485,7807048,4500439,8895588,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.7,23.75,70,1155,127,132,82,37,394,4500378,8895658,7543155,6992004,8836232,6711485,7807048,4500439,8895688,7543197,6992058,8836280,6711503,7807645
1/28/25,11:07.8,23.75,70,1156,127,132,82,37,394,4500378,8895758,7543155,6992004,8836232,6711485,7807048,4500439,8895801,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.9,23.75,70,1157,127,132,82,37,394,4500378,8895869,7543155,6992004,8836232,6711485,7807048,4500439,8895899,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.4,23.75,70,1158,127,132,82,37,394,4500378,8895982,7543155,6992004,8836232,6711485,7807048,4500439,8896012,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.2,23.75,70,1159,127,132,82,37,394,4500378,8896083,7543155,6992004,8836232,6711485,7807048,4500439,8896125,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.3,23.75,70,1160,127,132,82,37,394,4500378,8896183,7543155,6992004,8836232,6711485,7807048,4500439,8896231,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.4,23.75,70,1161,127,132,82,37,394,4500378,8896296,7543155,6992004,8836232,6711485,7807048,4500439,8896338,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.5,23.75,70,1162,127,132,82,37,394,4500378,8896405,7543155,6992004,8836232,6711485,7807048,4500439,8896447,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.6,23.75,70,1163,127,132,82,37,394,4500378,8896516,7543155,6992004,8836232,6711485,7807048,4500439,8896558,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.7,23.75,70,1164,127,132,82,37,394,4500378,8896621,7543155,6992004,8836232,6711485,7807048,4500439,8896651,7543197,6992058,8836280,6711503,7807645
1/28/25,11:08.8,23.75,70,1165,127,132,82,37,394,4500378,8896724,7543155,6992004,8836232,6711485,7807048,4500439,8896766,7543197,6992058,8836280,6711503,7807645
