MM:DD:YY,WT5_Count,WT6_Count,WT7_Count,WT8_Count,ADH5_Count,ADH6_Count,ADH7_Count,ADH8_Count,WT5_Start,WT6_Start,WT7_Start,WT8_Start,ADH5_Start,ADH6_Start,ADH7_Start,ADH8_Start,WT5_Stop,WT6_Stop,WT7_Stop,WT8_Stop,ADH5_Stop,ADH6_Stop,ADH7_Stop,ADH8_Stop
6/11/24,172,138,331,154,55,1,0,199,1271672,2849968,328656,3362327,3562141,11669,0,4075685,1271726,2850004,328705,3362369,3562183,14103,0,4075733
6/11/24,172,138,331,154,55,1,0,200,1271672,2849968,328656,3362327,3562141,11669,0,4075798,1271726,2850004,328705,3362369,3562183,14103,0,4075828
6/11/24,172,138,331,154,55,1,0,201,1271672,2849968,328656,3362327,3562141,11669,0,4082371,1271726,2850004,328705,3362369,3562183,14103,0,4082918
6/11/24,172,138,332,154,55,1,0,201,1271672,2849968,4203861,3362327,3562141,11669,0,4082371,1271726,2850004,4203891,3362369,3562183,14103,0,4082918
6/11/24,172,138,333,154,55,1,0,201,1271672,2849968,4204094,3362327,3562141,11669,0,4082371,1271726,2850004,4204142,3362369,3562183,14103,0,4082918
6/11/24,172,138,334,154,55,1,0,201,1271672,2849968,4204442,3362327,3562141,11669,0,4082371,1271726,2850004,4204490,3362369,3562183,14103,0,4082918
6/11/24,172,138,335,154,55,1,0,201,1271672,2849968,4204554,3362327,3562141,11669,0,4082371,1271726,2850004,4204620,3362369,3562183,14103,0,4082918
6/11/24,172,138,336,154,55,1,0,201,1271672,2849968,4204679,3362327,3562141,11669,0,4082371,1271726,2850004,4204734,3362369,3562183,14103,0,4082918
6/11/24,172,138,337,154,55,1,0,201,1271672,2849968,4204806,3362327,3562141,11669,0,4082371,1271726,2850004,4204860,3362369,3562183,14103,0,4082918
6/11/24,172,138,338,154,55,1,0,201,1271672,2849968,4204927,3362327,3562141,11669,0,4082371,1271726,2850004,4204981,3362369,3562183,14103,0,4082918
6/11/24,172,138,339,154,55,1,0,201,1271672,2849968,4205052,3362327,3562141,11669,0,4082371,1271726,2850004,4205107,3362369,3562183,14103,0,4082918
6/11/24,172,138,340,154,55,1,0,201,1271672,2849968,4205177,3362327,3562141,11669,0,4082371,1271726,2850004,4205238,3362369,3562183,14103,0,4082918
6/11/24,172,138,341,154,55,1,0,201,1271672,2849968,4205300,3362327,3562141,11669,0,4082371,1271726,2850004,4205354,3362369,3562183,14103,0,4082918
6/11/24,172,138,342,154,55,1,0,201,1271672,2849968,4205444,3362327,3562141,11669,0,4082371,1271726,2850004,4205504,3362369,3562183,14103,0,4082918
6/11/24,172,138,343,154,55,1,0,201,1271672,2849968,4205587,3362327,3562141,11669,0,4082371,1271726,2850004,4205629,3362369,3562183,14103,0,4082918
6/11/24,172,138,344,154,55,1,0,201,1271672,2849968,4205728,3362327,3562141,11669,0,4082371,1271726,2850004,4205764,3362369,3562183,14103,0,4082918
6/11/24,172,138,345,154,55,1,0,201,1271672,2849968,4205866,3362327,3562141,11669,0,4082371,1271726,2850004,4205950,3362369,3562183,14103,0,4082918
6/11/24,172,138,346,154,55,1,0,201,1271672,2849968,4206028,3362327,3562141,11669,0,4082371,1271726,2850004,4206088,3362369,3562183,14103,0,4082918
6/11/24,172,138,347,154,55,1,0,201,1271672,2849968,4206168,3362327,3562141,11669,0,4082371,1271726,2850004,4206216,3362369,3562183,14103,0,4082918
6/11/24,172,138,348,154,55,1,0,201,1271672,2849968,4206294,3362327,3562141,11669,0,4082371,1271726,2850004,4206336,3362369,3562183,14103,0,4082918
6/11/24,172,138,349,154,55,1,0,201,1271672,2849968,4206408,3362327,3562141,11669,0,4082371,1271726,2850004,4206468,3362369,3562183,14103,0,4082918
6/11/24,172,138,350,154,55,1,0,201,1271672,2849968,4206537,3362327,3562141,11669,0,4082371,1271726,2850004,4206591,3362369,3562183,14103,0,4082918
6/11/24,172,138,351,154,55,1,0,201,1271672,2849968,4206663,3362327,3562141,11669,0,4082371,1271726,2850004,4206717,3362369,3562183,14103,0,4082918
6/11/24,172,138,352,154,55,1,0,201,1271672,2849968,4206789,3362327,3562141,11669,0,4082371,1271726,2850004,4206843,3362369,3562183,14103,0,4082918
6/11/24,172,138,353,154,55,1,0,201,1271672,2849968,4206917,3362327,3562141,11669,0,4082371,1271726,2850004,4206983,3362369,3562183,14103,0,4082918
6/11/24,172,138,354,154,55,1,0,201,1271672,2849968,4207054,3362327,3562141,11669,0,4082371,1271726,2850004,4207114,3362369,3562183,14103,0,4082918
6/11/24,172,138,355,154,55,1,0,201,1271672,2849968,4207186,3362327,3562141,11669,0,4082371,1271726,2850004,4207252,3362369,3562183,14103,0,4082918
6/11/24,172,138,356,154,55,1,0,201,1271672,2849968,4207329,3362327,3562141,11669,0,4082371,1271726,2850004,4207383,3362369,3562183,14103,0,4082918
6/11/24,172,138,357,154,55,1,0,201,1271672,2849968,4207476,3362327,3562141,11669,0,4082371,1271726,2850004,4207536,3362369,3562183,14103,0,4082918
6/11/24,172,138,358,154,55,1,0,201,1271672,2849968,4207614,3362327,3562141,11669,0,4082371,1271726,2850004,4207674,3362369,3562183,14103,0,4082918
6/11/24,172,138,359,154,55,1,0,201,1271672,2849968,4207751,3362327,3562141,11669,0,4082371,1271726,2850004,4207805,3362369,3562183,14103,0,4082918
6/11/24,172,138,360,154,55,1,0,201,1271672,2849968,4207880,3362327,3562141,11669,0,4082371,1271726,2850004,4207940,3362369,3562183,14103,0,4082918
6/11/24,172,138,361,154,55,1,0,201,1271672,2849968,4208006,3362327,3562141,11669,0,4082371,1271726,2850004,4208066,3362369,3562183,14103,0,4082918
6/11/24,172,138,362,154,55,1,0,201,1271672,2849968,4208144,3362327,3562141,11669,0,4082371,1271726,2850004,4208198,3362369,3562183,14103,0,4082918
6/11/24,172,138,363,154,55,1,0,201,1271672,2849968,4208273,3362327,3562141,11669,0,4082371,1271726,2850004,4208339,3362369,3562183,14103,0,4082918
6/11/24,172,138,364,154,55,1,0,201,1271672,2849968,4208429,3362327,3562141,11669,0,4082371,1271726,2850004,4208495,3362369,3562183,14103,0,4082918
6/11/24,172,138,365,154,55,1,0,201,1271672,2849968,4208585,3362327,3562141,11669,0,4082371,1271726,2850004,4208651,3362369,3562183,14103,0,4082918
6/11/24,172,138,366,154,55,1,0,201,1271672,2849968,4208738,3362327,3562141,11669,0,4082371,1271726,2850004,4208786,3362369,3562183,14103,0,4082918
6/11/24,172,138,367,154,55,1,0,201,1271672,2849968,4208870,3362327,3562141,11669,0,4082371,1271726,2850004,4208924,3362369,3562183,14103,0,4082918
6/11/24,172,138,368,154,55,1,0,201,1271672,2849968,4208994,3362327,3562141,11669,0,4082371,1271726,2850004,4209036,3362369,3562183,14103,0,4082918
6/11/24,172,138,369,154,55,1,0,201,1271672,2849968,4209117,3362327,3562141,11669,0,4082371,1271726,2850004,4209177,3362369,3562183,14103,0,4082918
6/11/24,172,138,370,154,55,1,0,201,1271672,2849968,4209266,3362327,3562141,11669,0,4082371,1271726,2850004,4209320,3362369,3562183,14103,0,4082918
6/11/24,172,138,371,154,55,1,0,201,1271672,2849968,4209404,3362327,3562141,11669,0,4082371,1271726,2850004,4209476,3362369,3562183,14103,0,4082918
6/11/24,172,138,372,154,55,1,0,201,1271672,2849968,4209556,3362327,3562141,11669,0,4082371,1271726,2850004,4209610,3362369,3562183,14103,0,4082918
6/11/24,172,138,373,154,55,1,0,201,1271672,2849968,4209694,3362327,3562141,11669,0,4082371,1271726,2850004,4209742,3362369,3562183,14103,0,4082918
6/11/24,172,138,374,154,55,1,0,201,1271672,2849968,4209820,3362327,3562141,11669,0,4082371,1271726,2850004,4209874,3362369,3562183,14103,0,4082918
6/11/24,172,138,375,154,55,1,0,201,1271672,2849968,4209949,3362327,3562141,11669,0,4082371,1271726,2850004,4210003,3362369,3562183,14103,0,4082918
6/11/24,172,138,376,154,55,1,0,201,1271672,2849968,4321322,3362327,3562141,11669,0,4082371,1271726,2850004,4321364,3362369,3562183,14103,0,4082918
6/11/24,172,138,377,154,55,1,0,201,1271672,2849968,4321430,3362327,3562141,11669,0,4082371,1271726,2850004,4321460,3362369,3562183,14103,0,4082918
6/11/24,172,138,378,154,55,1,0,201,1271672,2849968,4321529,3362327,3562141,11669,0,4082371,1271726,2850004,4321571,3362369,3562183,14103,0,4082918
6/11/24,172,138,379,154,55,1,0,201,1271672,2849968,4321642,3362327,3562141,11669,0,4082371,1271726,2850004,4321667,3362369,3562183,14103,0,4082918
6/11/24,172,138,380,154,55,1,0,201,1271672,2849968,4321732,3362327,3562141,11669,0,4082371,1271726,2850004,4321780,3362369,3562183,14103,0,4082918
6/11/24,172,138,381,154,55,1,0,201,1271672,2849968,4321843,3362327,3562141,11669,0,4082371,1271726,2850004,4321891,3362369,3562183,14103,0,4082918
6/11/24,172,138,382,154,55,1,0,201,1271672,2849968,4321956,3362327,3562141,11669,0,4082371,1271726,2850004,4322004,3362369,3562183,14103,0,4082918
6/11/24,172,138,383,154,55,1,0,201,1271672,2849968,4322075,3362327,3562141,11669,0,4082371,1271726,2850004,4322117,3362369,3562183,14103,0,4082918
6/11/24,172,138,384,154,55,1,0,201,1271672,2849968,4322197,3362327,3562141,11669,0,4082371,1271726,2850004,4322227,3362369,3562183,14103,0,4082918
6/11/24,172,138,385,154,55,1,0,201,1271672,2849968,4322311,3362327,3562141,11669,0,4082371,1271726,2850004,4322353,3362369,3562183,14103,0,4082918
6/11/24,172,138,386,154,55,1,0,201,1271672,2849968,4322430,3362327,3562141,11669,0,4082371,1271726,2850004,4322484,3362369,3562183,14103,0,4082918
6/11/24,172,138,387,154,55,1,0,201,1271672,2849968,4322561,3362327,3562141,11669,0,4082371,1271726,2850004,4322610,3362369,3562183,14103,0,4082918
6/11/24,172,138,388,154,55,1,0,201,1271672,2849968,4322684,3362327,3562141,11669,0,4082371,1271726,2850004,4322727,3362369,3562183,14103,0,4082918
6/11/24,172,138,389,154,55,1,0,201,1271672,2849968,4322792,3362327,3562141,11669,0,4082371,1271726,2850004,4322846,3362369,3562183,14103,0,4082918
6/11/24,172,138,390,154,55,1,0,201,1271672,2849968,4322911,3362327,3562141,11669,0,4082371,1271726,2850004,4322959,3362369,3562183,14103,0,4082918
6/11/24,172,138,391,154,55,1,0,201,1271672,2849968,4323027,3362327,3562141,11669,0,4082371,1271726,2850004,4323075,3362369,3562183,14103,0,4082918
6/11/24,172,138,392,154,55,1,0,201,1271672,2849968,4323140,3362327,3562141,11669,0,4082371,1271726,2850004,4323189,3362369,3562183,14103,0,4082918
6/11/24,172,138,393,154,55,1,0,201,1271672,2849968,4323254,3362327,3562141,11669,0,4082371,1271726,2850004,4323302,3362369,3562183,14103,0,4082918
6/11/24,172,138,394,154,55,1,0,201,1271672,2849968,4323376,3362327,3562141,11669,0,4082371,1271726,2850004,4323424,3362369,3562183,14103,0,4082918
6/11/24,172,138,395,154,55,1,0,201,1271672,2849968,4323490,3362327,3562141,11669,0,4082371,1271726,2850004,4323544,3362369,3562183,14103,0,4082918
6/11/24,172,138,396,154,55,1,0,201,1271672,2849968,4323616,3362327,3562141,11669,0,4082371,1271726,2850004,4323671,3362369,3562183,14103,0,4082918
6/11/24,172,138,397,154,55,1,0,201,1271672,2849968,4323733,3362327,3562141,11669,0,4082371,1271726,2850004,4323800,3362369,3562183,14103,0,4082918
6/11/24,172,138,398,154,55,1,0,201,1271672,2849968,4323876,3362327,3562141,11669,0,4082371,1271726,2850004,4323924,3362369,3562183,14103,0,4082918
6/11/24,172,138,399,154,55,1,0,201,1271672,2849968,4323995,3362327,3562141,11669,0,4082371,1271726,2850004,4324043,3362369,3562183,14103,0,4082918
6/11/24,172,138,400,154,55,1,0,201,1271672,2849968,4324111,3362327,3562141,11669,0,4082371,1271726,2850004,4324165,3362369,3562183,14103,0,4082918
6/11/24,172,138,401,154,55,1,0,201,1271672,2849968,4324236,3362327,3562141,11669,0,4082371,1271726,2850004,4324284,3362369,3562183,14103,0,4082918
6/11/24,172,138,402,154,55,1,0,201,1271672,2849968,4324361,3362327,3562141,11669,0,4082371,1271726,2850004,4324404,3362369,3562183,14103,0,4082918
6/11/24,172,138,403,154,55,1,0,201,1271672,2849968,4324472,3362327,3562141,11669,0,4082371,1271726,2850004,4324532,3362369,3562183,14103,0,4082918
6/11/24,172,138,404,154,55,1,0,201,1271672,2849968,4324610,3362327,3562141,11669,0,4082371,1271726,2850004,4324658,3362369,3562183,14103,0,4082918
6/11/24,172,138,405,154,55,1,0,201,1271672,2849968,4324730,3362327,3562141,11669,0,4082371,1271726,2850004,4324784,3362369,3562183,14103,0,4082918
6/11/24,172,138,406,154,55,1,0,201,1271672,2849968,4324853,3362327,3562141,11669,0,4082371,1271726,2850004,4324913,3362369,3562183,14103,0,4082918
6/11/24,172,138,407,154,55,1,0,201,1271672,2849968,4324991,3362327,3562141,11669,0,4082371,1271726,2850004,4325033,3362369,3562183,14103,0,4082918
6/11/24,172,138,408,154,55,1,0,201,1271672,2849968,4325105,3362327,3562141,11669,0,4082371,1271726,2850004,4325153,3362369,3562183,14103,0,4082918
6/11/24,172,138,409,154,55,1,0,201,1271672,2849968,4325222,3362327,3562141,11669,0,4082371,1271726,2850004,4325276,3362369,3562183,14103,0,4082918
6/11/24,172,138,410,154,55,1,0,201,1271672,2849968,4325348,3362327,3562141,11669,0,4082371,1271726,2850004,4325402,3362369,3562183,14103,0,4082918
6/11/24,172,138,411,154,55,1,0,201,1271672,2849968,4325474,3362327,3562141,11669,0,4082371,1271726,2850004,4325528,3362369,3562183,14103,0,4082918
6/11/24,172,138,412,154,55,1,0,201,1271672,2849968,4325603,3362327,3562141,11669,0,4082371,1271726,2850004,4325657,3362369,3562183,14103,0,4082918
6/11/24,172,138,413,154,55,1,0,201,1271672,2849968,4325734,3362327,3562141,11669,0,4082371,1271726,2850004,4325788,3362369,3562183,14103,0,4082918
6/11/24,172,138,414,154,55,1,0,201,1271672,2849968,4325859,3362327,3562141,11669,0,4082371,1271726,2850004,4325920,3362369,3562183,14103,0,4082918
6/11/24,172,138,415,154,55,1,0,201,1271672,2849968,4325994,3362327,3562141,11669,0,4082371,1271726,2850004,4326048,3362369,3562183,14103,0,4082918
6/11/24,172,138,416,154,55,1,0,201,1271672,2849968,4326143,3362327,3562141,11669,0,4082371,1271726,2850004,4326191,3362369,3562183,14103,0,4082918
6/11/24,172,138,417,154,55,1,0,201,1271672,2849968,4326269,3362327,3562141,11669,0,4082371,1271726,2850004,4326317,3362369,3562183,14103,0,4082918
6/11/24,172,138,418,154,55,1,0,201,1271672,2849968,4326394,3362327,3562141,11669,0,4082371,1271726,2850004,4326454,3362369,3562183,14103,0,4082918
6/11/24,172,138,419,154,55,1,0,201,1271672,2849968,4326529,3362327,3562141,11669,0,4082371,1271726,2850004,4326577,3362369,3562183,14103,0,4082918
6/11/24,172,138,420,154,55,1,0,201,1271672,2849968,4326648,3362327,3562141,11669,0,4082371,1271726,2850004,4326702,3362369,3562183,14103,0,4082918
6/11/24,172,138,421,154,55,1,0,201,1271672,2849968,4326774,3362327,3562141,11669,0,4082371,1271726,2850004,4326834,3362369,3562183,14103,0,4082918
6/11/24,172,138,422,154,55,1,0,201,1271672,2849968,4326903,3362327,3562141,11669,0,4082371,1271726,2850004,4326957,3362369,3562183,14103,0,4082918
6/11/24,172,138,423,154,55,1,0,201,1271672,2849968,4327035,3362327,3562141,11669,0,4082371,1271726,2850004,4327077,3362369,3562183,14103,0,4082918
6/11/24,172,138,424,154,55,1,0,201,1271672,2849968,4327161,3362327,3562141,11669,0,4082371,1271726,2850004,4327215,3362369,3562183,14103,0,4082918
6/11/24,172,138,425,154,55,1,0,201,1271672,2849968,4327290,3362327,3562141,11669,0,4082371,1271726,2850004,4327344,3362369,3562183,14103,0,4082918
6/11/24,172,138,426,154,55,1,0,201,1271672,2849968,4327422,3362327,3562141,11669,0,4082371,1271726,2850004,4327482,3362369,3562183,14103,0,4082918
6/11/24,172,138,427,154,55,1,0,201,1271672,2849968,4327553,3362327,3562141,11669,0,4082371,1271726,2850004,4327614,3362369,3562183,14103,0,4082918
6/11/24,172,138,428,154,55,1,0,201,1271672,2849968,4327687,3362327,3562141,11669,0,4082371,1271726,2850004,4327741,3362369,3562183,14103,0,4082918
6/11/24,172,138,429,154,55,1,0,201,1271672,2849968,4327818,3362327,3562141,11669,0,4082371,1271726,2850004,4327878,3362369,3562183,14103,0,4082918
6/11/24,172,138,430,154,55,1,0,201,1271672,2849968,4327956,3362327,3562141,11669,0,4082371,1271726,2850004,4328004,3362369,3562183,14103,0,4082918
6/11/24,172,138,431,154,55,1,0,201,1271672,2849968,4328096,3362327,3562141,11669,0,4082371,1271726,2850004,4328126,3362369,3562183,14103,0,4082918
6/11/24,172,138,432,154,55,1,0,201,1271672,2849968,4328347,3362327,3562141,11669,0,4082371,1271726,2850004,4328407,3362369,3562183,14103,0,4082918
6/11/24,172,138,433,154,55,1,0,201,1271672,2849968,4328485,3362327,3562141,11669,0,4082371,1271726,2850004,4328539,3362369,3562183,14103,0,4082918
6/11/24,172,138,434,154,55,1,0,201,1271672,2849968,4328628,3362327,3562141,11669,0,4082371,1271726,2850004,4328694,3362369,3562183,14103,0,4082918
6/11/24,172,138,435,154,55,1,0,201,1271672,2849968,4328772,3362327,3562141,11669,0,4082371,1271726,2850004,4328820,3362369,3562183,14103,0,4082918
6/11/24,172,138,436,154,55,1,0,201,1271672,2849968,4328904,3362327,3562141,11669,0,4082371,1271726,2850004,4328958,3362369,3562183,14103,0,4082918
6/11/24,172,138,437,154,55,1,0,201,1271672,2849968,4329033,3362327,3562141,11669,0,4082371,1271726,2850004,4329087,3362369,3562183,14103,0,4082918
6/11/24,172,138,438,154,55,1,0,201,1271672,2849968,4329165,3362327,3562141,11669,0,4082371,1271726,2850004,4329225,3362369,3562183,14103,0,4082918
6/11/24,172,138,439,154,55,1,0,201,1271672,2849968,4329303,3362327,3562141,11669,0,4082371,1271726,2850004,4329351,3362369,3562183,14103,0,4082918
6/11/24,172,138,440,154,55,1,0,201,1271672,2849968,4329432,3362327,3562141,11669,0,4082371,1271726,2850004,4329486,3362369,3562183,14103,0,4082918
6/11/24,172,138,441,154,55,1,0,201,1271672,2849968,4329564,3362327,3562141,11669,0,4082371,1271726,2850004,4329624,3362369,3562183,14103,0,4082918
6/11/24,172,138,442,154,55,1,0,201,1271672,2849968,4329706,3362327,3562141,11669,0,4082371,1271726,2850004,4329742,3362369,3562183,14103,0,4082918
6/11/24,172,138,443,154,55,1,0,201,1271672,2849968,4329852,3362327,3562141,11669,0,4082371,1271726,2850004,4329906,3362369,3562183,14103,0,4082918
6/11/24,172,138,444,154,55,1,0,201,1271672,2849968,4329983,3362327,3562141,11669,0,4082371,1271726,2850004,4330037,3362369,3562183,14103,0,4082918
6/11/24,172,138,445,154,55,1,0,201,1271672,2849968,4330115,3362327,3562141,11669,0,4082371,1271726,2850004,4330169,3362369,3562183,14103,0,4082918
6/11/24,172,138,446,154,55,1,0,201,1271672,2849968,4330244,3362327,3562141,11669,0,4082371,1271726,2850004,4330298,3362369,3562183,14103,0,4082918
6/11/24,172,138,447,154,55,1,0,201,1271672,2849968,4330382,3362327,3562141,11669,0,4082371,1271726,2850004,4330436,3362369,3562183,14103,0,4082918
6/11/24,172,138,448,154,55,1,0,201,1271672,2849968,4330520,3362327,3562141,11669,0,4082371,1271726,2850004,4330568,3362369,3562183,14103,0,4082918
6/11/24,172,138,449,154,55,1,0,201,1271672,2849968,4330652,3362327,3562141,11669,0,4082371,1271726,2850004,4330712,3362369,3562183,14103,0,4082918
6/11/24,172,138,450,154,55,1,0,201,1271672,2849968,4330786,3362327,3562141,11669,0,4082371,1271726,2850004,4330846,3362369,3562183,14103,0,4082918
6/11/24,172,138,451,154,55,1,0,201,1271672,2849968,4330930,3362327,3562141,11669,0,4082371,1271726,2850004,4330990,3362369,3562183,14103,0,4082918
6/11/24,172,138,452,154,55,1,0,201,1271672,2849968,4331080,3362327,3562141,11669,0,4082371,1271726,2850004,4331140,3362369,3562183,14103,0,4082918
6/11/24,172,138,453,154,55,1,0,201,1271672,2849968,4331226,3362327,3562141,11669,0,4082371,1271726,2850004,4331274,3362369,3562183,14103,0,4082918
6/11/24,172,138,454,154,55,1,0,201,1271672,2849968,4331352,3362327,3562141,11669,0,4082371,1271726,2850004,4331412,3362369,3562183,14103,0,4082918
6/11/24,172,138,455,154,55,1,0,201,1271672,2849968,4331496,3362327,3562141,11669,0,4082371,1271726,2850004,4331550,3362369,3562183,14103,0,4082918
6/11/24,172,138,456,154,55,1,0,201,1271672,2849968,4331630,3362327,3562141,11669,0,4082371,1271726,2850004,4331678,3362369,3562183,14103,0,4082918
6/11/24,172,138,457,154,55,1,0,201,1271672,2849968,4331755,3362327,3562141,11669,0,4082371,1271726,2850004,4331809,3362369,3562183,14103,0,4082918
6/11/24,172,138,458,154,55,1,0,201,1271672,2849968,4331893,3362327,3562141,11669,0,4082371,1271726,2850004,4331947,3362369,3562183,14103,0,4082918
6/11/24,172,138,459,154,55,1,0,201,1271672,2849968,4332027,3362327,3562141,11669,0,4082371,1271726,2850004,4332081,3362369,3562183,14103,0,4082918
6/11/24,172,138,460,154,55,1,0,201,1271672,2849968,4332165,3362327,3562141,11669,0,4082371,1271726,2850004,4332225,3362369,3562183,14103,0,4082918
6/11/24,172,138,461,154,55,1,0,201,1271672,2849968,4332297,3362327,3562141,11669,0,4082371,1271726,2850004,4332357,3362369,3562183,14103,0,4082918
6/11/24,172,138,462,154,55,1,0,201,1271672,2849968,4332450,3362327,3562141,11669,0,4082371,1271726,2850004,4332510,3362369,3562183,14103,0,4082918
6/11/24,172,138,463,154,55,1,0,201,1271672,2849968,4332587,3362327,3562141,11669,0,4082371,1271726,2850004,4332647,3362369,3562183,14103,0,4082918
6/11/24,172,138,464,154,55,1,0,201,1271672,2849968,4332725,3362327,3562141,11669,0,4082371,1271726,2850004,4332779,3362369,3562183,14103,0,4082918
6/11/24,172,138,465,154,55,1,0,201,1271672,2849968,4332854,3362327,3562141,11669,0,4082371,1271726,2850004,4332926,3362369,3562183,14103,0,4082918
6/11/24,172,138,466,154,55,1,0,201,1271672,2849968,4332997,3362327,3562141,11669,0,4082371,1271726,2850004,4333057,3362369,3562183,14103,0,4082918
6/11/24,172,138,467,154,55,1,0,201,1271672,2849968,4333141,3362327,3562141,11669,0,4082371,1271726,2850004,4333201,3362369,3562183,14103,0,4082918
6/11/24,172,138,468,154,55,1,0,201,1271672,2849968,4333282,3362327,3562141,11669,0,4082371,1271726,2850004,4333342,3362369,3562183,14103,0,4082918
6/11/24,172,138,469,154,55,1,0,201,1271672,2849968,4333419,3362327,3562141,11669,0,4082371,1271726,2850004,4333480,3362369,3562183,14103,0,4082918
6/11/24,172,138,470,154,55,1,0,201,1271672,2849968,4333563,3362327,3562141,11669,0,4082371,1271726,2850004,4333617,3362369,3562183,14103,0,4082918
6/11/24,172,138,471,154,55,1,0,201,1271672,2849968,4333710,3362327,3562141,11669,0,4082371,1271726,2850004,4333764,3362369,3562183,14103,0,4082918
6/11/24,172,138,472,154,55,1,0,201,1271672,2849968,4333840,3362327,3562141,11669,0,4082371,1271726,2850004,4333900,3362369,3562183,14103,0,4082918
6/11/24,172,138,473,154,55,1,0,201,1271672,2849968,4333984,3362327,3562141,11669,0,4082371,1271726,2850004,4334032,3362369,3562183,14103,0,4082918
6/11/24,172,138,474,154,55,1,0,201,1271672,2849968,4334119,3362327,3562141,11669,0,4082371,1271726,2850004,4334167,3362369,3562183,14103,0,4082918
6/11/24,172,138,475,154,55,1,0,201,1271672,2849968,4334250,3362327,3562141,11669,0,4082371,1271726,2850004,4334305,3362369,3562183,14103,0,4082918
6/11/24,172,138,475,154,56,1,0,201,1271672,2849968,4334250,3362327,4336903,11669,0,4082371,1271726,2850004,4334305,3362369,4337143,14103,0,4082918
6/11/24,172,138,475,154,57,1,0,201,1271672,2849968,4334250,3362327,4338250,11669,0,4082371,1271726,2850004,4334305,3362369,4338274,14103,0,4082918
6/11/24,172,138,475,154,58,1,0,201,1271672,2849968,4334250,3362327,4340038,11669,0,4082371,1271726,2850004,4334305,3362369,4340213,14103,0,4082918
6/11/24,172,138,475,154,59,1,0,201,1271672,2849968,4334250,3362327,4340344,11669,0,4082371,1271726,2850004,4334305,3362369,4340765,14103,0,4082918
6/11/24,172,138,475,154,60,1,0,201,1271672,2849968,4334250,3362327,4341150,11669,0,4082371,1271726,2850004,4334305,3362369,4341198,14103,0,4082918
6/11/24,172,138,475,154,61,1,0,201,1271672,2849968,4334250,3362327,4341669,11669,0,4082371,1271726,2850004,4334305,3362369,4341748,14103,0,4082918
6/11/24,172,138,475,154,62,1,0,201,1271672,2849968,4334250,3362327,4341807,11669,0,4082371,1271726,2850004,4334305,3362369,4342373,14103,0,4082918
6/11/24,172,138,476,154,62,1,0,201,1271672,2849968,4441298,3362327,4341807,11669,0,4082371,1271726,2850004,4441334,3362369,4342373,14103,0,4082918
6/11/24,172,138,477,154,62,1,0,201,1271672,2849968,4441402,3362327,4341807,11669,0,4082371,1271726,2850004,4441438,3362369,4342373,14103,0,4082918
6/11/24,172,138,478,154,62,1,0,201,1271672,2849968,4441504,3362327,4341807,11669,0,4082371,1271726,2850004,4441546,3362369,4342373,14103,0,4082918
6/11/24,172,138,479,154,62,1,0,201,1271672,2849968,4441635,3362327,4341807,11669,0,4082371,1271726,2850004,4441684,3362369,4342373,14103,0,4082918
6/11/24,172,138,480,154,62,1,0,201,1271672,2849968,4441781,3362327,4341807,11669,0,4082371,1271726,2850004,4441799,3362369,4342373,14103,0,4082918
6/11/24,172,138,481,154,62,1,0,201,1271672,2849968,4441894,3362327,4341807,11669,0,4082371,1271726,2850004,4441942,3362369,4342373,14103,0,4082918
6/11/24,172,138,482,154,62,1,0,201,1271672,2849968,4442020,3362327,4341807,11669,0,4082371,1271726,2850004,4442062,3362369,4342373,14103,0,4082918
6/11/24,172,138,483,154,62,1,0,201,1271672,2849968,4451481,3362327,4341807,11669,0,4082371,1271726,2850004,4451493,3362369,4342373,14103,0,4082918
6/11/24,172,138,484,154,62,1,0,201,1271672,2849968,4460062,3362327,4341807,11669,0,4082371,1271726,2850004,4460074,3362369,4342373,14103,0,4082918
6/11/24,172,138,484,154,63,1,0,201,1271672,2849968,4460062,3362327,4525793,11669,0,4082371,1271726,2850004,4460074,3362369,4525811,14103,0,4082918
6/11/24,172,138,484,154,64,1,0,201,1271672,2849968,4460062,3362327,4525945,11669,0,4082371,1271726,2850004,4460074,3362369,4525993,14103,0,4082918
6/11/24,172,138,485,154,64,1,0,201,1271672,2849968,4553540,3362327,4525945,11669,0,4082371,1271726,2850004,4553577,3362369,4525993,14103,0,4082918
6/11/24,172,138,486,154,64,1,0,201,1271672,2849968,4553636,3362327,4525945,11669,0,4082371,1271726,2850004,4553678,3362369,4525993,14103,0,4082918
6/11/24,172,138,487,154,64,1,0,201,1271672,2849968,4553746,3362327,4525945,11669,0,4082371,1271726,2850004,4553783,3362369,4525993,14103,0,4082918
6/11/24,172,138,488,154,64,1,0,201,1271672,2849968,4553842,3362327,4525945,11669,0,4082371,1271726,2850004,4553878,3362369,4525993,14103,0,4082918
6/11/24,172,138,489,154,64,1,0,201,1271672,2849968,4553944,3362327,4525945,11669,0,4082371,1271726,2850004,4553980,3362369,4525993,14103,0,4082918
6/11/24,172,138,490,154,64,1,0,201,1271672,2849968,4554042,3362327,4525945,11669,0,4082371,1271726,2850004,4554078,3362369,4525993,14103,0,4082918
6/11/24,172,138,491,154,64,1,0,201,1271672,2849968,4554150,3362327,4525945,11669,0,4082371,1271726,2850004,4554192,3362369,4525993,14103,0,4082918
