MM-DD-YYYY,HH:MM:SS.000,Temp,ADH12_Count,ADH13_Count,ADH14_Count,ADH15_Count,ALDH1_Count,ALDH2_Count,ALDH3_Count,ALDH4_Count,ALDHKI2_Count,ALDHKI3_Count,ADH12_Start,ADH13_Start,ADH14_Start,ADH15_Start,ALDH1_Start,ALDH2_Start,ALDH3_Start,ALDH4_Start,ALDHKI2_Start,ALDHKI3_Start,ADH12_Stop,ADH13_Stop,ADH14_Stop,ADH15_Stop,ALDH1_Stop,ALDH2_Stop,ALDH3_Stop,ALDH4_Stop,ALDHKI2_Stop,ALDHKI3_Stop
7/18/2024,12:01:38 PM,23,2,118,1,8,0,241,137,41,79,37,3469,1505953,397441,2815374,0,5405996,4694641,5355308,5041448,1615382,3956,1505989,397471,2815398,0,5406849,4694665,5355407,5041496,1615412
7/18/2024,12:01:43 PM,23,2,118,1,8,0,242,137,41,79,37,3469,1505953,397441,2815374,0,5412926,4694641,5355308,5041448,1615382,3956,1505989,397471,2815398,0,5413100,4694665,5355407,5041496,1615412
7/18/2024,12:01:47 PM,23,2,118,1,8,0,243,137,41,79,37,3469,1505953,397441,2815374,0,5416908,4694641,5355308,5041448,1615382,3956,1505989,397471,2815398,0,5416986,4694665,5355407,5041496,1615412
7/18/2024,12:01:47 PM,23,2,118,1,8,0,244,137,41,79,37,3469,1505953,397441,2815374,0,5417054,4694641,5355308,5041448,1615382,3956,1505989,397471,2815398,0,5417066,4694665,5355407,5041496,1615412
7/18/2024,12:01:50 PM,23,2,118,1,8,0,245,137,41,79,37,3469,1505953,397441,2815374,0,5419878,4694641,5355308,5041448,1615382,3956,1505989,397471,2815398,0,5420424,4694665,5355407,5041496,1615412
7/18/2024,12:03:36 PM,23,2,119,1,8,0,245,137,41,79,37,3469,5524974,397441,2815374,0,5419878,4694641,5355308,5041448,1615382,3956,5525046,397471,2815398,0,5420424,4694665,5355407,5041496,1615412
7/18/2024,12:03:37 PM,23,2,120,1,8,0,245,137,41,79,37,3469,5525709,397441,2815374,0,5419878,4694641,5355308,5041448,1615382,3956,5525775,397471,2815398,0,5420424,4694665,5355407,5041496,1615412
7/18/2024,12:03:37 PM,23,2,121,1,8,0,245,137,41,79,37,3469,5525851,397441,2815374,0,5419878,4694641,5355308,5041448,1615382,3956,5525881,397471,2815398,0,5420424,4694665,5355407,5041496,1615412
7/18/2024,12:03:42 PM,23,2,122,1,8,0,245,137,41,79,37,3469,5531861,397441,2815374,0,5419878,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5420424,4694665,5355407,5041496,1615412
7/18/2024,12:03:51 PM,23,2,122,1,8,0,246,137,41,79,37,3469,5531861,397441,2815374,0,5540491,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5541188,4694665,5355407,5041496,1615412
7/18/2024,12:03:54 PM,23,2,122,1,8,0,247,137,41,79,37,3469,5531861,397441,2815374,0,5542871,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5542877,4694665,5355407,5041496,1615412
7/18/2024,12:03:53 PM,23,2,122,1,8,0,248,137,41,79,37,3469,5531861,397441,2815374,0,5542952,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5542994,4694665,5355407,5041496,1615412
7/18/2024,12:03:53 PM,23,2,122,1,8,0,249,137,41,79,37,3469,5531861,397441,2815374,0,5543076,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5543280,4694665,5355407,5041496,1615412
7/18/2024,12:03:55 PM,23,2,122,1,8,0,250,137,41,79,37,3469,5531861,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5532420,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,123,1,8,0,250,137,41,79,37,3469,5550606,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5550642,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,124,1,8,0,250,137,41,79,37,3469,5550783,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5550813,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:01 PM,23,2,125,1,8,0,250,137,41,79,37,3469,5550965,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5550995,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:01 PM,23,2,126,1,8,0,250,137,41,79,37,3469,5551077,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551101,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:01 PM,23,2,127,1,8,0,250,137,41,79,37,3469,5551169,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551211,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:01 PM,23,2,128,1,8,0,250,137,41,79,37,3469,5551286,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551328,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:03 PM,23,2,129,1,8,0,250,137,41,79,37,3469,5551432,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551522,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:03 PM,23,2,130,1,8,0,250,137,41,79,37,3469,5551771,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551819,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:03 PM,23,2,131,1,8,0,250,137,41,79,37,3469,5551911,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5551953,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,132,1,8,0,250,137,41,79,37,3469,5552034,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552076,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,133,1,8,0,250,137,41,79,37,3469,5552168,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552186,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,134,1,8,0,250,137,41,79,37,3469,5552291,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552351,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:02 PM,23,2,135,1,8,0,250,137,41,79,37,3469,5552419,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552449,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,136,1,8,0,250,137,41,79,37,3469,5552537,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552579,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,137,1,8,0,250,137,41,79,37,3469,5552701,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552767,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,138,1,8,0,250,137,41,79,37,3469,5552842,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5552884,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,139,1,8,0,250,137,41,79,37,3469,5552958,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553006,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:03 PM,23,2,140,1,8,0,250,137,41,79,37,3469,5553082,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553130,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:03 PM,23,2,141,1,8,0,250,137,41,79,37,3469,5553313,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553355,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,142,1,8,0,250,137,41,79,37,3469,5553423,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553465,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,143,1,8,0,250,137,41,79,37,3469,5553546,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553582,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,144,1,8,0,250,137,41,79,37,3469,5553656,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553704,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,145,1,8,0,250,137,41,79,37,3469,5553792,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553828,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,146,1,8,0,250,137,41,79,37,3469,5553909,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5553957,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,147,1,8,0,250,137,41,79,37,3469,5554187,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554229,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:04 PM,23,2,148,1,8,0,250,137,41,79,37,3469,5554317,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554359,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,149,1,8,0,250,137,41,79,37,3469,5554439,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554475,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,150,1,8,0,250,137,41,79,37,3469,5554567,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554597,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,151,1,8,0,250,137,41,79,37,3469,5554665,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554713,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,152,1,8,0,250,137,41,79,37,3469,5554787,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554817,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,153,1,8,0,250,137,41,79,37,3469,5554897,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5554939,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,154,1,8,0,250,137,41,79,37,3469,5555014,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555050,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,155,1,8,0,250,137,41,79,37,3469,5555126,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555168,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,156,1,8,0,250,137,41,79,37,3469,5555242,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555278,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:05 PM,23,2,157,1,8,0,250,137,41,79,37,3469,5555353,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555395,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,158,1,8,0,250,137,41,79,37,3469,5555469,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555511,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,159,1,8,0,250,137,41,79,37,3469,5555580,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555634,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,160,1,8,0,250,137,41,79,37,3469,5555710,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555752,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,161,1,8,0,250,137,41,79,37,3469,5555826,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555862,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,162,1,8,0,250,137,41,79,37,3469,5555943,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5555973,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,163,1,8,0,250,137,41,79,37,3469,5556053,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556095,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,164,1,8,0,250,137,41,79,37,3469,5556164,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556212,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:06 PM,23,2,165,1,8,0,250,137,41,79,37,3469,5556293,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556354,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,166,1,8,0,250,137,41,79,37,3469,5556428,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556482,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,167,1,8,0,250,137,41,79,37,3469,5556557,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556599,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,168,1,8,0,250,137,41,79,37,3469,5556679,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556733,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,169,1,8,0,250,137,41,79,37,3469,5556826,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5556862,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,170,1,8,0,250,137,41,79,37,3469,5556954,397441,2815374,0,5543372,4694641,5355308,5041448,1615382,3956,5557002,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,171,1,8,0,250,137,41,79,37,3469,5557070,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557124,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,172,1,8,0,250,137,41,79,37,3469,5557199,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557241,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:07 PM,23,2,173,1,8,0,250,137,41,79,37,3469,5557316,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557358,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,174,1,8,0,250,137,41,79,37,3469,5557440,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557482,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,175,1,8,0,250,137,41,79,37,3469,5557557,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557599,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,176,1,8,0,250,137,41,79,37,3469,5557680,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557722,397471,2815398,0,5543468,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,176,1,8,0,251,137,41,79,37,3469,5557680,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557722,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,177,1,8,0,251,137,41,79,37,3469,5557913,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5557949,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,178,1,8,0,251,137,41,79,37,3469,5558025,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558079,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,179,1,8,0,251,137,41,79,37,3469,5558148,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558202,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,180,1,8,0,251,137,41,79,37,3469,5558271,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558325,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:08 PM,23,2,181,1,8,0,251,137,41,79,37,3469,5558400,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558454,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:10 PM,23,2,182,1,8,0,251,137,41,79,37,3469,5558540,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558582,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:10 PM,23,2,183,1,8,0,251,137,41,79,37,3469,5558911,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5558953,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,184,1,8,0,251,137,41,79,37,3469,5559027,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559087,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,185,1,8,0,251,137,41,79,37,3469,5559166,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559202,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:09 PM,23,2,186,1,8,0,251,137,41,79,37,3469,5559275,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559335,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,187,1,8,0,251,137,41,79,37,3469,5559419,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559467,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,188,1,8,0,251,137,41,79,37,3469,5559564,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559600,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,189,1,8,0,251,137,41,79,37,3469,5559675,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559741,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,190,1,8,0,251,137,41,79,37,3469,5559833,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5559851,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:10 PM,23,2,191,1,8,0,251,137,41,79,37,3469,5560064,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560118,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:10 PM,23,2,192,1,8,0,251,137,41,79,37,3469,5560187,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560241,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:10 PM,23,2,193,1,8,0,251,137,41,79,37,3469,5560317,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560365,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:12 PM,23,2,194,1,8,0,251,137,41,79,37,3469,5560440,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560482,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:12 PM,23,2,195,1,8,0,251,137,41,79,37,3469,5560695,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560737,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:12 PM,23,2,196,1,8,0,251,137,41,79,37,3469,5560811,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560853,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,197,1,8,0,251,137,41,79,37,3469,5560936,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5560984,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,198,1,8,0,251,137,41,79,37,3469,5561130,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5561172,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,199,1,8,0,251,137,41,79,37,3469,5561271,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5561313,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:11 PM,23,2,200,1,8,0,251,137,41,79,37,3469,5561412,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5561448,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:13 PM,23,2,201,1,8,0,251,137,41,79,37,3469,5561559,397441,2815374,0,5557090,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5557793,4694665,5355407,5041496,1615412
7/18/2024,12:04:40 PM,23,2,201,1,8,0,252,137,41,79,37,3469,5561559,397441,2815374,0,5588792,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5588840,4694665,5355407,5041496,1615412
7/18/2024,12:04:46 PM,23,2,201,1,8,0,253,137,41,79,37,3469,5561559,397441,2815374,0,5594623,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5594923,4694665,5355407,5041496,1615412
7/18/2024,12:04:59 PM,23,2,201,1,8,0,254,137,41,79,37,3469,5561559,397441,2815374,0,5609103,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609127,4694665,5355407,5041496,1615412
7/18/2024,12:04:59 PM,23,2,201,1,8,0,255,137,41,79,37,3469,5561559,397441,2815374,0,5609203,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609215,4694665,5355407,5041496,1615412
7/18/2024,12:04:59 PM,23,2,201,1,8,0,256,137,41,79,37,3469,5561559,397441,2815374,0,5609391,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609403,4694665,5355407,5041496,1615412
7/18/2024,12:05:01 PM,23,2,201,1,8,0,257,137,41,79,37,3469,5561559,397441,2815374,0,5609497,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609569,4694665,5355407,5041496,1615412
7/18/2024,12:05:01 PM,23,2,201,1,8,0,258,137,41,79,37,3469,5561559,397441,2815374,0,5609643,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609673,4694665,5355407,5041496,1615412
7/18/2024,12:05:01 PM,23,2,201,1,8,0,259,137,41,79,37,3469,5561559,397441,2815374,0,5609742,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5609910,4694665,5355407,5041496,1615412
7/18/2024,12:05:00 PM,23,2,201,1,8,0,260,137,41,79,37,3469,5561559,397441,2815374,0,5609985,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5610213,4694665,5355407,5041496,1615412
7/18/2024,12:05:00 PM,23,2,201,1,8,0,261,137,41,79,37,3469,5561559,397441,2815374,0,5610397,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5610403,4694665,5355407,5041496,1615412
7/18/2024,12:05:02 PM,23,2,201,1,8,0,262,137,41,79,37,3469,5561559,397441,2815374,0,5610699,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5610735,4694665,5355407,5041496,1615412
7/18/2024,12:05:02 PM,23,2,201,1,8,0,263,137,41,79,37,3469,5561559,397441,2815374,0,5611026,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5611038,4694665,5355407,5041496,1615412
7/18/2024,12:05:02 PM,23,2,201,1,8,0,264,137,41,79,37,3469,5561559,397441,2815374,0,5612026,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5612056,4694665,5355407,5041496,1615412
7/18/2024,12:05:04 PM,23,2,201,1,8,0,265,137,41,79,37,3469,5561559,397441,2815374,0,5612455,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5612575,4694665,5355407,5041496,1615412
7/18/2024,12:05:04 PM,23,2,201,1,8,0,266,137,41,79,37,3469,5561559,397441,2815374,0,5612644,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5612674,4694665,5355407,5041496,1615412
7/18/2024,12:05:03 PM,23,2,201,1,8,0,267,137,41,79,37,3469,5561559,397441,2815374,0,5613303,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5613321,4694665,5355407,5041496,1615412
7/18/2024,12:05:05 PM,23,2,201,1,8,0,268,137,41,79,37,3469,5561559,397441,2815374,0,5613570,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5613624,4694665,5355407,5041496,1615412
7/18/2024,12:05:05 PM,23,2,201,1,8,0,269,137,41,79,37,3469,5561559,397441,2815374,0,5614955,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5614979,4694665,5355407,5041496,1615412
7/18/2024,12:05:09 PM,23,2,201,1,8,0,270,137,41,79,37,3469,5561559,397441,2815374,0,5617587,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5617629,4694665,5355407,5041496,1615412
7/18/2024,12:05:09 PM,23,2,201,1,8,0,271,137,41,79,37,3469,5561559,397441,2815374,0,5619163,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5619247,4694665,5355407,5041496,1615412
7/18/2024,12:05:09 PM,23,2,201,1,8,0,272,137,41,79,37,3469,5561559,397441,2815374,0,5619383,4694641,5355308,5041448,1615382,3956,5561607,397471,2815398,0,5619419,4694665,5355407,5041496,1615412
7/18/2024,12:05:11 PM,23,2,202,1,8,0,272,137,41,79,37,3469,5619673,397441,2815374,0,5619383,4694641,5355308,5041448,1615382,3956,5619691,397471,2815398,0,5619419,4694665,5355407,5041496,1615412
7/18/2024,12:06:33 PM,23,2,202,1,8,0,273,137,41,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5355308,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5355407,5041496,1615412
7/18/2024,12:07:16 PM,23,2,202,1,8,0,273,137,42,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746332,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746356,5041496,1615412
7/18/2024,12:07:18 PM,23,2,202,1,8,0,273,137,43,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746510,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746540,5041496,1615412
7/18/2024,12:07:18 PM,23,2,202,1,8,0,273,137,44,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746608,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746650,5041496,1615412
7/18/2024,12:07:18 PM,23,2,202,1,8,0,273,137,45,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746718,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746736,5041496,1615412
7/18/2024,12:07:18 PM,23,2,202,1,8,0,273,137,46,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746859,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746889,5041496,1615412
7/18/2024,12:07:17 PM,23,2,202,1,8,0,273,137,47,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5746958,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5746970,5041496,1615412
7/18/2024,12:07:17 PM,23,2,202,1,8,0,273,137,48,79,37,3469,5619673,397441,2815374,0,5703045,4694641,5747052,5041448,1615382,3956,5619691,397471,2815398,0,5703177,4694665,5747076,5041496,1615412
